id,date,season,year,month,hour,holiday,weekday,workingday,weather,atemp,casual,registered,count,kategori_atemp
3257,2011-05-20,summer,2011,5,2 pm,not holiday,friday,workday,clear & partly cloudy,0.6212,66,131,197,Panas
3258,2011-05-20,summer,2011,5,3 pm,not holiday,friday,workday,mist & cloudy,0.6212,74,168,242,Panas
3259,2011-05-20,summer,2011,5,4 pm,not holiday,friday,workday,mist & cloudy,0.6212,61,269,330,Panas
3260,2011-05-20,summer,2011,5,5 pm,not holiday,friday,workday,clear & partly cloudy,0.6212,71,483,554,Panas
3261,2011-05-20,summer,2011,5,6 pm,not holiday,friday,workday,clear & partly cloudy,0.6212,79,394,473,Panas
3262,2011-05-20,summer,2011,5,7 pm,not holiday,friday,workday,clear & partly cloudy,0.5455,49,253,302,Sedang
3263,2011-05-20,summer,2011,5,8 pm,not holiday,friday,workday,clear & partly cloudy,0.5455,40,180,220,Sedang
3264,2011-05-20,summer,2011,5,9 pm,not holiday,friday,workday,clear & partly cloudy,0.5303,40,155,195,Sedang
3265,2011-05-20,summer,2011,5,10 pm,not holiday,friday,workday,clear & partly cloudy,0.5152,28,124,152,Sedang
3266,2011-05-20,summer,2011,5,11 pm,not holiday,friday,workday,clear & partly cloudy,0.5,15,100,115,Sedang
3267,2011-05-21,summer,2011,5,12 am,not holiday,saturday,restday,clear & partly cloudy,0.5,20,78,98,Sedang
3268,2011-05-21,summer,2011,5,1 am,not holiday,saturday,restday,clear & partly cloudy,0.5,8,64,72,Sedang
3269,2011-05-21,summer,2011,5,2 am,not holiday,saturday,restday,clear & partly cloudy,0.5,5,35,40,Sedang
3270,2011-05-21,summer,2011,5,3 am,not holiday,saturday,restday,clear & partly cloudy,0.4697,7,12,19,Sedang
3271,2011-05-21,summer,2011,5,4 am,not holiday,saturday,restday,clear & partly cloudy,0.4545,1,6,7,Sedang
3272,2011-05-21,summer,2011,5,5 am,not holiday,saturday,restday,clear & partly cloudy,0.4545,1,4,5,Sedang
3273,2011-05-21,summer,2011,5,6 am,not holiday,saturday,restday,clear & partly cloudy,0.4848,6,22,28,Sedang
3274,2011-05-21,summer,2011,5,7 am,not holiday,saturday,restday,clear & partly cloudy,0.5152,10,33,43,Sedang
3275,2011-05-21,summer,2011,5,8 am,not holiday,saturday,restday,clear & partly cloudy,0.5303,29,97,126,Sedang
3276,2011-05-21,summer,2011,5,9 am,not holiday,saturday,restday,clear & partly cloudy,0.6061,60,165,225,Panas
3277,2011-05-21,summer,2011,5,10 am,not holiday,saturday,restday,clear & partly cloudy,0.6061,122,201,323,Panas
3278,2011-05-21,summer,2011,5,11 am,not holiday,saturday,restday,clear & partly cloudy,0.6212,173,245,418,Panas
3279,2011-05-21,summer,2011,5,12 pm,not holiday,saturday,restday,clear & partly cloudy,0.6212,222,271,493,Panas
3280,2011-05-21,summer,2011,5,1 pm,not holiday,saturday,restday,clear & partly cloudy,0.6364,191,271,462,Panas
3281,2011-05-21,summer,2011,5,2 pm,not holiday,saturday,restday,clear & partly cloudy,0.6515,187,269,456,Panas
3282,2011-05-21,summer,2011,5,3 pm,not holiday,saturday,restday,clear & partly cloudy,0.6515,232,274,506,Panas
3283,2011-05-21,summer,2011,5,4 pm,not holiday,saturday,restday,mist & cloudy,0.6515,204,267,471,Panas
3284,2011-05-21,summer,2011,5,5 pm,not holiday,saturday,restday,mist & cloudy,0.6515,191,253,444,Panas
3285,2011-05-21,summer,2011,5,6 pm,not holiday,saturday,restday,mist & cloudy,0.6364,191,253,444,Panas
3286,2011-05-21,summer,2011,5,7 pm,not holiday,saturday,restday,clear & partly cloudy,0.6364,117,184,301,Panas
3287,2011-05-21,summer,2011,5,8 pm,not holiday,saturday,restday,clear & partly cloudy,0.6061,84,164,248,Panas
3288,2011-05-21,summer,2011,5,9 pm,not holiday,saturday,restday,clear & partly cloudy,0.6061,77,150,227,Panas
3289,2011-05-21,summer,2011,5,10 pm,not holiday,saturday,restday,clear & partly cloudy,0.5909,78,126,204,Sedang
3290,2011-05-21,summer,2011,5,11 pm,not holiday,saturday,restday,clear & partly cloudy,0.5455,42,103,145,Sedang
3291,2011-05-22,summer,2011,5,12 am,not holiday,sunday,restday,clear & partly cloudy,0.5152,31,100,131,Sedang
3292,2011-05-22,summer,2011,5,1 am,not holiday,sunday,restday,clear & partly cloudy,0.5,17,81,98,Sedang
3293,2011-05-22,summer,2011,5,2 am,not holiday,sunday,restday,clear & partly cloudy,0.5,18,50,68,Sedang
3294,2011-05-22,summer,2011,5,3 am,not holiday,sunday,restday,clear & partly cloudy,0.4848,10,23,33,Sedang
3295,2011-05-22,summer,2011,5,4 am,not holiday,sunday,restday,clear & partly cloudy,0.4848,3,9,12,Sedang
3296,2011-05-22,summer,2011,5,5 am,not holiday,sunday,restday,clear & partly cloudy,0.4848,1,5,6,Sedang
3297,2011-05-22,summer,2011,5,6 am,not holiday,sunday,restday,clear & partly cloudy,0.5,5,13,18,Sedang
3298,2011-05-22,summer,2011,5,7 am,not holiday,sunday,restday,clear & partly cloudy,0.5152,13,27,40,Sedang
3299,2011-05-22,summer,2011,5,8 am,not holiday,sunday,restday,clear & partly cloudy,0.5909,29,65,94,Sedang
3300,2011-05-22,summer,2011,5,9 am,not holiday,sunday,restday,clear & partly cloudy,0.6061,59,130,189,Panas
3301,2011-05-22,summer,2011,5,10 am,not holiday,sunday,restday,clear & partly cloudy,0.6061,135,170,305,Panas
3302,2011-05-22,summer,2011,5,11 am,not holiday,sunday,restday,clear & partly cloudy,0.6515,164,209,373,Panas
3303,2011-05-22,summer,2011,5,12 pm,not holiday,sunday,restday,mist & cloudy,0.6667,146,255,401,Panas
3304,2011-05-22,summer,2011,5,1 pm,not holiday,sunday,restday,mist & cloudy,0.6212,180,275,455,Panas
3305,2011-05-22,summer,2011,5,2 pm,not holiday,sunday,restday,light snow & light rain,0.6061,125,191,316,Panas
3306,2011-05-22,summer,2011,5,3 pm,not holiday,sunday,restday,mist & cloudy,0.6212,110,221,331,Panas
3307,2011-05-22,summer,2011,5,4 pm,not holiday,sunday,restday,clear & partly cloudy,0.6364,72,201,273,Panas
3308,2011-05-22,summer,2011,5,5 pm,not holiday,sunday,restday,clear & partly cloudy,0.6515,93,213,306,Panas
3309,2011-05-22,summer,2011,5,6 pm,not holiday,sunday,restday,clear & partly cloudy,0.6212,120,238,358,Panas
3310,2011-05-22,summer,2011,5,7 pm,not holiday,sunday,restday,clear & partly cloudy,0.6212,107,193,300,Panas
3311,2011-05-22,summer,2011,5,8 pm,not holiday,sunday,restday,clear & partly cloudy,0.6061,57,174,231,Panas
3312,2011-05-22,summer,2011,5,9 pm,not holiday,sunday,restday,clear & partly cloudy,0.5909,27,109,136,Sedang
3313,2011-05-22,summer,2011,5,10 pm,not holiday,sunday,restday,clear & partly cloudy,0.5606,35,86,121,Sedang
3314,2011-05-22,summer,2011,5,11 pm,not holiday,sunday,restday,mist & cloudy,0.5455,19,46,65,Sedang
3315,2011-05-23,summer,2011,5,12 am,not holiday,monday,workday,mist & cloudy,0.5303,23,18,41,Sedang
3316,2011-05-23,summer,2011,5,1 am,not holiday,monday,workday,clear & partly cloudy,0.5303,4,5,9,Sedang
3317,2011-05-23,summer,2011,5,2 am,not holiday,monday,workday,light snow & light rain,0.5303,2,3,5,Sedang
3318,2011-05-23,summer,2011,5,3 am,not holiday,monday,workday,light snow & light rain,0.5152,0,4,4,Sedang
3319,2011-05-23,summer,2011,5,4 am,not holiday,monday,workday,mist & cloudy,0.5152,2,2,4,Sedang
3320,2011-05-23,summer,2011,5,5 am,not holiday,monday,workday,mist & cloudy,0.5152,0,11,11,Sedang
3321,2011-05-23,summer,2011,5,6 am,not holiday,monday,workday,mist & cloudy,0.5152,4,92,96,Sedang
3322,2011-05-23,summer,2011,5,7 am,not holiday,monday,workday,mist & cloudy,0.5303,13,223,236,Sedang
3323,2011-05-23,summer,2011,5,8 am,not holiday,monday,workday,clear & partly cloudy,0.5455,50,359,409,Sedang
3324,2011-05-23,summer,2011,5,9 am,not holiday,monday,workday,clear & partly cloudy,0.5455,36,131,167,Sedang
3325,2011-05-23,summer,2011,5,10 am,not holiday,monday,workday,clear & partly cloudy,0.6212,49,72,121,Panas
3326,2011-05-23,summer,2011,5,11 am,not holiday,monday,workday,clear & partly cloudy,0.6364,73,107,180,Panas
3327,2011-05-23,summer,2011,5,12 pm,not holiday,monday,workday,clear & partly cloudy,0.6364,65,139,204,Panas
3328,2011-05-23,summer,2011,5,1 pm,not holiday,monday,workday,mist & cloudy,0.6818,49,155,204,Panas
3329,2011-05-23,summer,2011,5,2 pm,not holiday,monday,workday,mist & cloudy,0.6818,57,130,187,Panas
3330,2011-05-23,summer,2011,5,3 pm,not holiday,monday,workday,mist & cloudy,0.6818,57,119,176,Panas
3331,2011-05-23,summer,2011,5,4 pm,not holiday,monday,workday,mist & cloudy,0.6818,56,223,279,Panas
3332,2011-05-23,summer,2011,5,5 pm,not holiday,monday,workday,light snow & light rain,0.6818,56,373,429,Panas
3333,2011-05-23,summer,2011,5,6 pm,not holiday,monday,workday,clear & partly cloudy,0.6667,68,385,453,Panas
3334,2011-05-23,summer,2011,5,7 pm,not holiday,monday,workday,clear & partly cloudy,0.6667,56,302,358,Panas
3335,2011-05-23,summer,2011,5,8 pm,not holiday,monday,workday,clear & partly cloudy,0.5758,39,271,310,Sedang
3336,2011-05-23,summer,2011,5,9 pm,not holiday,monday,workday,clear & partly cloudy,0.5758,33,155,188,Sedang
3337,2011-05-23,summer,2011,5,10 pm,not holiday,monday,workday,clear & partly cloudy,0.5455,25,106,131,Sedang
3338,2011-05-23,summer,2011,5,11 pm,not holiday,monday,workday,mist & cloudy,0.5606,19,53,72,Sedang
3339,2011-05-24,summer,2011,5,12 am,not holiday,tuesday,workday,mist & cloudy,0.5152,12,23,35,Sedang
3340,2011-05-24,summer,2011,5,1 am,not holiday,tuesday,workday,mist & cloudy,0.5152,6,9,15,Sedang
3341,2011-05-24,summer,2011,5,2 am,not holiday,tuesday,workday,mist & cloudy,0.5152,2,8,10,Sedang
3342,2011-05-24,summer,2011,5,3 am,not holiday,tuesday,workday,mist & cloudy,0.5455,0,2,2,Sedang
3343,2011-05-24,summer,2011,5,4 am,not holiday,tuesday,workday,clear & partly cloudy,0.5455,1,3,4,Sedang
3344,2011-05-24,summer,2011,5,5 am,not holiday,tuesday,workday,mist & cloudy,0.5455,2,22,24,Sedang
3345,2011-05-24,summer,2011,5,6 am,not holiday,tuesday,workday,mist & cloudy,0.5455,10,102,112,Sedang
3346,2011-05-24,summer,2011,5,7 am,not holiday,tuesday,workday,light snow & light rain,0.5909,26,288,314,Sedang
3347,2011-05-24,summer,2011,5,8 am,not holiday,tuesday,workday,light snow & light rain,0.5758,31,403,434,Sedang
3348,2011-05-24,summer,2011,5,9 am,not holiday,tuesday,workday,mist & cloudy,0.6061,27,111,138,Panas
3349,2011-05-24,summer,2011,5,10 am,not holiday,tuesday,workday,clear & partly cloudy,0.6515,18,90,108,Panas
3350,2011-05-24,summer,2011,5,11 am,not holiday,tuesday,workday,clear & partly cloudy,0.6667,33,142,175,Panas
3351,2011-05-24,summer,2011,5,12 pm,not holiday,tuesday,workday,clear & partly cloudy,0.6818,41,129,170,Panas
3352,2011-05-24,summer,2011,5,1 pm,not holiday,tuesday,workday,clear & partly cloudy,0.697,38,152,190,Panas
3353,2011-05-24,summer,2011,5,2 pm,not holiday,tuesday,workday,clear & partly cloudy,0.697,27,126,153,Panas
3354,2011-05-24,summer,2011,5,3 pm,not holiday,tuesday,workday,light snow & light rain,0.6818,59,129,188,Panas
3355,2011-05-24,summer,2011,5,4 pm,not holiday,tuesday,workday,clear & partly cloudy,0.6212,52,225,277,Panas
3356,2011-05-24,summer,2011,5,5 pm,not holiday,tuesday,workday,clear & partly cloudy,0.6515,56,492,548,Panas
3357,2011-05-24,summer,2011,5,6 pm,not holiday,tuesday,workday,clear & partly cloudy,0.6515,74,490,564,Panas
3358,2011-05-24,summer,2011,5,7 pm,not holiday,tuesday,workday,clear & partly cloudy,0.6212,45,310,355,Panas
3359,2011-05-24,summer,2011,5,8 pm,not holiday,tuesday,workday,clear & partly cloudy,0.6212,39,241,280,Panas
3360,2011-05-24,summer,2011,5,9 pm,not holiday,tuesday,workday,clear & partly cloudy,0.5909,21,168,189,Sedang
3361,2011-05-24,summer,2011,5,10 pm,not holiday,tuesday,workday,light snow & light rain,0.5606,26,115,141,Sedang
3362,2011-05-24,summer,2011,5,11 pm,not holiday,tuesday,workday,light snow & light rain,0.6212,13,53,66,Panas
3363,2011-05-25,summer,2011,5,12 am,not holiday,wednesday,workday,light snow & light rain,0.5606,3,32,35,Sedang
3364,2011-05-25,summer,2011,5,1 am,not holiday,wednesday,workday,light snow & light rain,0.5455,6,2,8,Sedang
3365,2011-05-25,summer,2011,5,2 am,not holiday,wednesday,workday,mist & cloudy,0.5303,0,8,8,Sedang
3366,2011-05-25,summer,2011,5,3 am,not holiday,wednesday,workday,clear & partly cloudy,0.5152,0,9,9,Sedang
3367,2011-05-25,summer,2011,5,4 am,not holiday,wednesday,workday,clear & partly cloudy,0.5152,0,3,3,Sedang
3368,2011-05-25,summer,2011,5,5 am,not holiday,wednesday,workday,clear & partly cloudy,0.5303,2,23,25,Sedang
3369,2011-05-25,summer,2011,5,6 am,not holiday,wednesday,workday,clear & partly cloudy,0.5303,4,113,117,Sedang
3370,2011-05-25,summer,2011,5,7 am,not holiday,wednesday,workday,clear & partly cloudy,0.5909,29,284,313,Sedang
3371,2011-05-25,summer,2011,5,8 am,not holiday,wednesday,workday,clear & partly cloudy,0.6061,36,495,531,Panas
3372,2011-05-25,summer,2011,5,9 am,not holiday,wednesday,workday,clear & partly cloudy,0.6364,27,207,234,Panas
3373,2011-05-25,summer,2011,5,10 am,not holiday,wednesday,workday,clear & partly cloudy,0.6515,30,105,135,Panas
3374,2011-05-25,summer,2011,5,11 am,not holiday,wednesday,workday,clear & partly cloudy,0.6667,36,104,140,Panas
3375,2011-05-25,summer,2011,5,12 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6818,32,178,210,Panas
3376,2011-05-25,summer,2011,5,1 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6818,39,163,202,Panas
3377,2011-05-25,summer,2011,5,2 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6818,47,121,168,Panas
3378,2011-05-25,summer,2011,5,3 pm,not holiday,wednesday,workday,clear & partly cloudy,0.697,37,145,182,Panas
3379,2011-05-25,summer,2011,5,4 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6667,61,238,299,Panas
3380,2011-05-25,summer,2011,5,5 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6667,77,524,601,Panas
3381,2011-05-25,summer,2011,5,6 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6667,66,451,517,Panas
3382,2011-05-25,summer,2011,5,7 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6515,73,332,405,Panas
3383,2011-05-25,summer,2011,5,8 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6515,56,284,340,Panas
3384,2011-05-25,summer,2011,5,9 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6212,33,203,236,Panas
3385,2011-05-25,summer,2011,5,10 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6212,34,140,174,Panas
3386,2011-05-25,summer,2011,5,11 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6061,12,74,86,Panas
3387,2011-05-26,summer,2011,5,12 am,not holiday,thursday,workday,clear & partly cloudy,0.6061,11,34,45,Panas
3388,2011-05-26,summer,2011,5,1 am,not holiday,thursday,workday,clear & partly cloudy,0.6061,3,13,16,Panas
3389,2011-05-26,summer,2011,5,2 am,not holiday,thursday,workday,clear & partly cloudy,0.5758,7,7,14,Sedang
3390,2011-05-26,summer,2011,5,3 am,not holiday,thursday,workday,clear & partly cloudy,0.5455,0,4,4,Sedang
3391,2011-05-26,summer,2011,5,4 am,not holiday,thursday,workday,clear & partly cloudy,0.5455,0,2,2,Sedang
3392,2011-05-26,summer,2011,5,5 am,not holiday,thursday,workday,mist & cloudy,0.5455,2,25,27,Sedang
3393,2011-05-26,summer,2011,5,6 am,not holiday,thursday,workday,mist & cloudy,0.5,4,94,98,Sedang
3394,2011-05-26,summer,2011,5,7 am,not holiday,thursday,workday,mist & cloudy,0.5455,16,270,286,Sedang
3395,2011-05-26,summer,2011,5,8 am,not holiday,thursday,workday,mist & cloudy,0.6061,31,458,489,Panas
3396,2011-05-26,summer,2011,5,9 am,not holiday,thursday,workday,clear & partly cloudy,0.6818,22,194,216,Panas
3397,2011-05-26,summer,2011,5,10 am,not holiday,thursday,workday,clear & partly cloudy,0.6667,49,94,143,Panas
3398,2011-05-26,summer,2011,5,11 am,not holiday,thursday,workday,clear & partly cloudy,0.697,36,124,160,Panas
3399,2011-05-26,summer,2011,5,12 pm,not holiday,thursday,workday,clear & partly cloudy,0.7424,53,141,194,Panas
3400,2011-05-26,summer,2011,5,1 pm,not holiday,thursday,workday,clear & partly cloudy,0.7727,52,145,197,Panas
3401,2011-05-26,summer,2011,5,2 pm,not holiday,thursday,workday,clear & partly cloudy,0.7727,44,145,189,Panas
3402,2011-05-26,summer,2011,5,3 pm,not holiday,thursday,workday,mist & cloudy,0.7576,40,101,141,Panas
3403,2011-05-26,summer,2011,5,4 pm,not holiday,thursday,workday,mist & cloudy,0.7424,58,233,291,Panas
3404,2011-05-26,summer,2011,5,5 pm,not holiday,thursday,workday,clear & partly cloudy,0.7273,49,445,494,Panas
3405,2011-05-26,summer,2011,5,6 pm,not holiday,thursday,workday,clear & partly cloudy,0.7273,74,404,478,Panas
3406,2011-05-26,summer,2011,5,7 pm,not holiday,thursday,workday,clear & partly cloudy,0.697,67,311,378,Panas
3407,2011-05-26,summer,2011,5,8 pm,not holiday,thursday,workday,clear & partly cloudy,0.6667,55,267,322,Panas
3408,2011-05-26,summer,2011,5,9 pm,not holiday,thursday,workday,clear & partly cloudy,0.6818,45,178,223,Panas
3409,2011-05-26,summer,2011,5,10 pm,not holiday,thursday,workday,clear & partly cloudy,0.6515,23,157,180,Panas
3410,2011-05-26,summer,2011,5,11 pm,not holiday,thursday,workday,clear & partly cloudy,0.6515,17,73,90,Panas
3411,2011-05-27,summer,2011,5,12 am,not holiday,friday,workday,clear & partly cloudy,0.6364,14,55,69,Panas
3412,2011-05-27,summer,2011,5,1 am,not holiday,friday,workday,clear & partly cloudy,0.6515,14,36,50,Panas
3413,2011-05-27,summer,2011,5,2 am,not holiday,friday,workday,clear & partly cloudy,0.6364,6,12,18,Panas
3414,2011-05-27,summer,2011,5,3 am,not holiday,friday,workday,clear & partly cloudy,0.6212,1,11,12,Panas
3415,2011-05-27,summer,2011,5,4 am,not holiday,friday,workday,clear & partly cloudy,0.6061,2,5,7,Panas
3416,2011-05-27,summer,2011,5,5 am,not holiday,friday,workday,clear & partly cloudy,0.6061,2,29,31,Panas
3417,2011-05-27,summer,2011,5,6 am,not holiday,friday,workday,clear & partly cloudy,0.6061,8,73,81,Panas
3418,2011-05-27,summer,2011,5,7 am,not holiday,friday,workday,clear & partly cloudy,0.6061,20,229,249,Panas
3419,2011-05-27,summer,2011,5,8 am,not holiday,friday,workday,clear & partly cloudy,0.6212,25,393,418,Panas
3420,2011-05-27,summer,2011,5,9 am,not holiday,friday,workday,clear & partly cloudy,0.6515,37,190,227,Panas
3421,2011-05-27,summer,2011,5,10 am,not holiday,friday,workday,clear & partly cloudy,0.6667,42,111,153,Panas
3422,2011-05-27,summer,2011,5,11 am,not holiday,friday,workday,mist & cloudy,0.6818,40,126,166,Panas
3423,2011-05-27,summer,2011,5,12 pm,not holiday,friday,workday,mist & cloudy,0.697,53,190,243,Panas
3424,2011-05-27,summer,2011,5,1 pm,not holiday,friday,workday,clear & partly cloudy,0.6818,51,158,209,Panas
3425,2011-05-27,summer,2011,5,2 pm,not holiday,friday,workday,clear & partly cloudy,0.697,51,188,239,Panas
3426,2011-05-27,summer,2011,5,3 pm,not holiday,friday,workday,clear & partly cloudy,0.7121,98,258,356,Panas
3427,2011-05-27,summer,2011,5,4 pm,not holiday,friday,workday,mist & cloudy,0.697,63,356,419,Panas
3428,2011-05-27,summer,2011,5,5 pm,not holiday,friday,workday,clear & partly cloudy,0.6818,77,414,491,Panas
3429,2011-05-27,summer,2011,5,6 pm,not holiday,friday,workday,mist & cloudy,0.6818,89,310,399,Panas
3430,2011-05-27,summer,2011,5,7 pm,not holiday,friday,workday,light snow & light rain,0.5758,69,210,279,Sedang
3431,2011-05-27,summer,2011,5,8 pm,not holiday,friday,workday,mist & cloudy,0.5909,24,120,144,Sedang
3432,2011-05-27,summer,2011,5,9 pm,not holiday,friday,workday,clear & partly cloudy,0.5606,37,114,151,Sedang
3433,2011-05-27,summer,2011,5,10 pm,not holiday,friday,workday,clear & partly cloudy,0.5758,25,116,141,Sedang
3434,2011-05-27,summer,2011,5,11 pm,not holiday,friday,workday,clear & partly cloudy,0.5455,23,104,127,Sedang
3435,2011-05-28,summer,2011,5,12 am,not holiday,saturday,restday,clear & partly cloudy,0.5455,15,79,94,Sedang
3436,2011-05-28,summer,2011,5,1 am,not holiday,saturday,restday,clear & partly cloudy,0.5455,8,47,55,Sedang
3437,2011-05-28,summer,2011,5,2 am,not holiday,saturday,restday,clear & partly cloudy,0.5303,13,35,48,Sedang
3438,2011-05-28,summer,2011,5,3 am,not holiday,saturday,restday,clear & partly cloudy,0.5303,2,13,15,Sedang
3439,2011-05-28,summer,2011,5,4 am,not holiday,saturday,restday,clear & partly cloudy,0.5303,0,4,4,Sedang
3440,2011-05-28,summer,2011,5,5 am,not holiday,saturday,restday,clear & partly cloudy,0.5303,4,3,7,Sedang
3441,2011-05-28,summer,2011,5,6 am,not holiday,saturday,restday,clear & partly cloudy,0.5455,3,16,19,Sedang
3442,2011-05-28,summer,2011,5,7 am,not holiday,saturday,restday,clear & partly cloudy,0.5606,17,33,50,Sedang
3443,2011-05-28,summer,2011,5,8 am,not holiday,saturday,restday,clear & partly cloudy,0.5909,27,75,102,Sedang
